"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
3.237565998E0,-3.661738336E-2,1.284937263E-1,-1.159772396E0,1.167443138E0
3.240092457E0,-3.661738336E-2,1.327546686E-1,-1.157642007E0,1.165804294E0
3.242618915E0,-3.342168778E-2,1.338198930E-1,-1.150185347E0,1.158426133E0
3.245145425E0,-3.129122034E-2,1.327546686E-1,-1.141663551E0,1.149781982E0
3.247671884E0,-3.022598661E-2,1.327546686E-1,-1.135272145E0,1.143407301E0
3.250198342E0,-2.809552103E-2,1.370155960E-1,-1.124619722E0,1.133283791E0
3.252724800E0,-1.957365684E-2,1.348851323E-1,-1.110771775E0,1.119102794E0
3.255251259E0,-1.424749196E-2,1.316894293E-1,-1.094793200E0,1.102777062E0
3.257777769E0,-8.921326138E-3,1.316894293E-1,-1.078814745E0,1.086859213E0
3.260304228E0,-2.529928461E-3,1.242327988E-1,-1.069227695E0,1.076423733E0
3.262830686E0,2.796236658E-3,1.231675670E-1,-1.054314375E0,1.061488045E0
3.265440061E0,1.344856713E-2,1.135804728E-1,-1.035140157E0,1.041439644E0
3.267966519E0,2.197043039E-2,1.071890742E-1,-1.023422599E0,1.029255077E0
3.270492978E0,2.516612969E-2,9.973244369E-2,-1.008509398E0,1.013741140E0
3.273019436E0,3.368799388E-2,9.440627694E-2,-9.882699251E-1,9.933402594E-1
3.275545946E0,3.794892505E-2,9.334104508E-2,-9.712262154E-1,9.764389551E-1
3.278072405E0,4.540555924E-2,9.547150880E-2,-9.520519972E-1,9.579036899E-1
3.280598863E0,5.179695413E-2,9.760197252E-2,-9.371387362E-1,9.436302668E-1
3.283125321E0,5.712312087E-2,9.653674066E-2,-9.200950265E-1,9.269073584E-1
3.285651780E0,6.244928762E-2,9.973244369E-2,-9.083774686E-1,9.159673025E-1
3.288178290E0,6.457975507E-2,1.050586104E-1,-8.955946565E-1,9.040451566E-1
3.290704748E0,6.777545065E-2,1.061238423E-1,-8.849423528E-1,8.938561122E-1
3.293231207E0,6.884068251E-2,1.061238423E-1,-8.785509467E-1,8.876108806E-1
3.295842144E0,7.629731297E-2,1.093195379E-1,-8.678985834E-1,8.780774410E-1
3.298368603E0,7.949301600E-2,1.167761683E-1,-8.593767285E-1,8.709099693E-1
3.300895061E0,8.055824786E-2,1.167761683E-1,-8.561810255E-1,8.678549725E-1
3.303421519E0,8.801487833E-2,1.178414002E-1,-8.529853225E-1,8.655733214E-1
3.305948030E0,9.334104508E-2,1.242327988E-1,-8.465939164E-1,8.607366603E-1
3.308474488E0,9.547150880E-2,1.231675670E-1,-8.380720615E-1,8.524375865E-1
3.311000946E0,1.039933711E-1,1.231675670E-1,-8.306154609E-1,8.461128262E-1
3.313527405E0,1.039933711E-1,1.221023351E-1,-8.231588006E-1,8.386381893E-1
3.316053863E0,1.093195379E-1,1.199718714E-1,-8.167673945E-1,8.327382470E-1
3.318580373E0,1.167761683E-1,1.178414002E-1,-8.082455397E-1,8.250964316E-1
3.321106832E0,1.210371032E-1,1.103847697E-1,-8.007889390E-1,8.173724381E-1
3.323633290E0,1.221023351E-1,1.018629074E-1,-7.933322787E-1,8.091113252E-1
3.326242144E0,1.284937263E-1,9.547150880E-2,-7.858756781E-1,8.020137331E-1
3.328768603E0,1.263632625E-1,8.268871158E-2,-7.773538232E-1,7.918863956E-1
3.331295061E0,1.252980381E-1,6.990591437E-2,-7.656362653E-1,7.789642649E-1
3.333821519E0,1.231675670E-1,6.138405204E-2,-7.581796050E-1,7.705676900E-1
3.336348030E0,1.263632625E-1,5.712312087E-2,-7.517881989E-1,7.644712036E-1
3.338874488E0,1.242327988E-1,5.605788901E-2,-7.400706410E-1,7.525163314E-1
3.341400946E0,1.210371032E-1,4.860125855E-2,-7.294183373E-1,7.409879713E-1
3.343927405E0,1.146457046E-1,4.434032366E-2,-7.230269313E-1,7.334014216E-1
3.346453863E0,1.103847697E-1,4.434032366E-2,-7.177007794E-1,7.274924539E-1
3.348980373E0,1.050586104E-1,4.753602296E-2,-7.123745680E-1,7.216470815E-1
3.351506832E0,1.029281393E-1,5.073172227E-2,-7.113093734E-1,7.205060265E-1
3.354033290E0,9.866721183E-2,4.966649041E-2,-7.081136703E-1,7.166777163E-1
3.356641936E0,9.547150880E-2,6.031882018E-2,-7.102441192E-1,7.191660989E-1
3.359168394E0,9.334104508E-2,6.884068251E-2,-7.102441192E-1,7.196515122E-1
3.361694853E0,9.547150880E-2,6.564498693E-2,-7.166355252E-1,7.259411473E-1
3.364221311E0,9.653674066E-2,6.884068251E-2,-7.198312283E-1,7.295309308E-1
3.366747821E0,9.440627694E-2,6.990591437E-2,-7.251573801E-1,7.346105144E-1
3.369274280E0,9.653674066E-2,6.990591437E-2,-7.304835320E-1,7.401434791E-1
3.371800738E0,9.973244369E-2,7.629731297E-2,-7.379401922E-1,7.485476388E-1
3.374327196E0,9.547150880E-2,7.629731297E-2,-7.464620471E-1,7.564004738E-1
3.376853655E0,9.547150880E-2,8.055824786E-2,-7.517881989E-1,7.620957528E-1
3.379380165E0,9.334104508E-2,8.694964647E-2,-7.635057569E-1,7.740890339E-1
3.381906623E0,9.440627694E-2,9.014534205E-2,-7.720276117E-1,7.829849048E-1
3.384433082E0,9.973244369E-2,1.007976755E-1,-7.784190178E-1,7.912287273E-1
3.387042769E0,1.050586104E-1,1.114500016E-1,-7.880061269E-1,8.027528078E-1
3.389569228E0,1.082543060E-1,1.157109365E-1,-7.954627872E-1,8.110912781E-1
3.392095686E0,1.125152409E-1,1.252980381E-1,-8.050498366E-1,8.224746302E-1
3.394622144E0,1.082543060E-1,1.316894293E-1,-8.135717511E-1,8.312400945E-1
3.397148655E0,1.093195379E-1,1.316894293E-1,-8.199630976E-1,8.376349733E-1
3.399675113E0,1.103847697E-1,1.359503716E-1,-8.220936060E-1,8.405386356E-1
3.402201571E0,1.093195379E-1,1.284937263E-1,-8.231588006E-1,8.402688915E-1
3.404728030E0,1.039933711E-1,1.316894293E-1,-8.178326488E-1,8.348694319E-1
3.407254488E0,9.760197252E-2,1.306242049E-1,-8.146369457E-1,8.307961129E-1
3.409780946E0,8.801487833E-2,1.306242049E-1,-8.061150908E-1,8.213591428E-1
3.412307457E0,7.949301600E-2,1.316894293E-1,-7.997236848E-1,8.143827217E-1
3.414833915E0,6.990591437E-2,1.295589656E-1,-7.890713811E-1,8.026867427E-1
3.417442769E0,5.286218971E-2,1.242327988E-1,-7.784190178E-1,7.900407373E-1
3.419969228E0,4.966649041E-2,1.221023351E-1,-7.677667141E-1,7.790003002E-1
3.422495686E0,3.901416063E-2,1.114500016E-1,-7.496577501E-1,7.589004875E-1
3.425022144E0,2.303566411E-2,1.029281393E-1,-7.304835320E-1,7.380589639E-1
3.427548655E0,1.451379992E-2,9.973244369E-2,-7.155702710E-1,7.226327030E-1
3.430075113E0,9.187635034E-3,9.866721183E-2,-6.953308582E-1,7.023564862E-1
3.432601571E0,5.991935730E-3,9.547150880E-2,-6.697652340E-1,6.765620304E-1
3.435128030E0,-1.464695437E-3,9.121058136E-2,-6.484606266E-1,6.548455541E-1
3.437654488E0,-7.856093347E-3,8.694964647E-2,-6.314168572E-1,6.374238832E-1
3.440180998E0,-1.105179265E-2,7.949301600E-2,-6.101121902E-1,6.153683177E-1
3.442707457E0,-1.531272475E-2,7.736254483E-2,-5.920032263E-1,5.972330055E-1
3.445233915E0,-1.531272475E-2,7.736254483E-2,-5.792204738E-1,5.845646244E-1
3.447844332E0,-1.464695437E-3,8.055824786E-2,-5.643072128E-1,5.700301809E-1
3.450370790E0,4.926702939E-3,9.440627694E-2,-5.461982489E-1,5.543188113E-1
3.452897248E0,1.238333434E-2,1.125152409E-1,-5.323501825E-1,5.442515441E-1
3.455423707E0,2.729659714E-2,1.338198930E-1,-5.174369216E-1,5.351577672E-1
3.457950217E0,3.794892505E-2,1.551245600E-1,-4.993279874E-1,5.242443982E-1
3.460476675E0,4.434032366E-2,1.753639877E-1,-4.812190235E-1,5.140917632E-1
3.463003134E0,5.605788901E-2,1.987991184E-1,-4.673709869E-1,5.109786843E-1
3.465529592E0,6.777545065E-2,2.307561040E-1,-4.545882046E-1,5.142881751E-1
3.468056050E0,7.736254483E-2,2.712349594E-1,-4.471315742E-1,5.286586906E-1
3.470582561E0,9.334104508E-2,3.159747422E-1,-4.407401681E-1,5.502767342E-1
3.473109019E0,1.082543060E-1,3.660407066E-1,-4.322183132E-1,5.766432727E-1
3.475635478E0,1.199718714E-1,4.150414169E-1,-4.279573560E-1,6.081119356E-1
3.478250998E0,1.327546686E-1,4.661726058E-1,-4.258269072E-1,6.451893174E-1
3.480777457E0,1.466026902E-1,5.162385702E-1,-4.226312041E-1,6.830898512E-1
3.483303915E0,1.466026902E-1,5.599130988E-1,-4.194355011E-1,7.147874975E-1
3.485830373E0,1.466026902E-1,6.003919840E-1,-4.194355011E-1,7.469196897E-1
3.488356884E0,1.423417628E-1,6.323489547E-1,-4.162397981E-1,7.703128893E-1
3.490883342E0,1.348851323E-1,6.525883675E-1,-4.130440950E-1,7.840095667E-1
3.493409800E0,1.242327988E-1,6.653711796E-1,-4.077179432E-1,7.901813185E-1
3.495936259E0,1.114500016E-1,6.770887375E-1,-4.023917615E-1,7.954806038E-1
3.498462717E0,9.334104508E-2,6.781539917E-1,-4.002613127E-1,7.929782504E-1
3.500989228E0,7.097115368E-2,6.781539917E-1,-3.970656097E-1,7.890442570E-1
3.503515686E0,4.966649041E-2,6.685668826E-1,-3.896089792E-1,7.753989899E-1
3.506042144E0,2.836182900E-2,6.600450277E-1,-3.842828274E-1,7.642886388E-1
3.508649800E0,4.926702939E-3,6.376751065E-1,-3.810871243E-1,7.428870777E-1
3.511176259E0,-2.596505545E-2,6.067833900E-1,-3.693695366E-1,7.108404330E-1
3.513702717E0,-5.792204663E-2,5.705654621E-1,-3.576519787E-1,6.758807942E-1
3.516229175E0,-9.413997084E-2,5.268908739E-1,-3.469996452E-1,6.378754431E-1
3.518755686E0,-1.367492825E-1,4.789553881E-1,-3.352820873E-1,6.004271047E-1
3.521282144E0,-1.750976741E-1,4.235632718E-1,-3.203688264E-1,5.591969471E-1
3.523808603E0,-2.187722325E-1,3.671059310E-1,-3.139774203E-1,5.302922542E-1
3.526335061E0,-2.560553849E-1,3.095833361E-1,-3.065207899E-1,5.053327584E-1
3.528861519E0,-2.912080884E-1,2.488650680E-1,-3.043903410E-1,4.892744143E-1
3.531388030E0,-3.263607621E-1,1.870815456E-1,-3.001294136E-1,4.812364457E-1
3.533914436E0,-3.583177626E-1,1.316894293E-1,-2.969337106E-1,4.836355583E-1
3.536440946E0,-3.785571754E-1,8.268871158E-2,-2.958684862E-1,4.875255062E-1
3.539045373E0,-3.966661394E-1,3.262276202E-2,-2.937380075E-1,4.946617913E-1
3.541571832E0,-4.073184729E-1,-1.105179265E-2,-2.916075289E-1,5.010642986E-1
3.544098290E0,-4.147751033E-1,-5.579157919E-2,-2.905423045E-1,5.094761205E-1
3.546624748E0,-4.126446545E-1,-9.840089828E-2,-2.905423045E-1,5.141723236E-1
3.549151259E0,-4.126446545E-1,-1.431406885E-1,-2.926727831E-1,5.257587142E-1
3.551677717E0,-4.030575454E-1,-1.868152469E-1,-2.979989350E-1,5.349380213E-1
3.554204175E0,-3.892095089E-1,-2.209026963E-1,-3.086512685E-1,5.436429422E-1
3.556730634E0,-3.721657991E-1,-2.485987544E-1,-3.246297538E-1,5.528952883E-1
3.559257092E0,-3.455349505E-1,-2.826862037E-1,-3.427387178E-1,5.628283224E-1
3.561783603E0,-3.135779798E-1,-3.039908707E-1,-3.608476818E-1,5.665268293E-1
3.564310061E0,-2.816209793E-1,-3.210346103E-1,-3.800218701E-1,5.716556820E-1
3.566836519E0,-2.464682907E-1,-3.338173926E-1,-4.013265371E-1,5.772726040E-1
3.569446155E0,-2.091851383E-1,-3.412740231E-1,-4.183702767E-1,5.790164672E-1
3.571972613E0,-1.687062830E-1,-3.423392773E-1,-4.332835376E-1,5.774016060E-1
3.574499071E0,-1.250317246E-1,-3.348826170E-1,-4.460663199E-1,5.716244056E-1
3.577025530E0,-8.774857223E-2,-3.263607621E-1,-4.556534290E-1,5.673016890E-1
3.579551988E0,-4.833494872E-2,-3.114475012E-1,-4.684362113E-1,5.645956937E-1
3.582078498E0,-7.856093347E-3,-2.858819067E-1,-4.737623930E-1,5.533904479E-1
3.584604957E0,3.581846133E-2,-2.475335300E-1,-4.737623930E-1,5.357299839E-1
3.587131415E0,8.162347972E-2,-2.102503628E-1,-4.748276174E-1,5.256699285E-1
3.589657873E0,1.284937263E-1,-1.729672104E-1,-4.758928418E-1,5.224005077E-1
3.592184384E0,1.753639877E-1,-1.271621883E-1,-4.705666900E-1,5.180306555E-1
3.594710842E0,2.211690098E-1,-8.348763734E-2,-4.620448351E-1,5.190099673E-1
3.597237300E0,2.691044807E-1,-3.342168778E-2,-4.513925016E-1,5.265827772E-1
3.599846155E0,3.138442934E-1,1.131810062E-2,-4.418053925E-1,5.420501312E-1
3.602372613E0,3.575188220E-1,5.286218971E-2,-4.226312041E-1,5.560856533E-1
3.604899071E0,3.948020041E-1,9.227581322E-2,-4.034570158E-1,5.719799050E-1
3.607425530E0,4.256937504E-1,1.284937263E-1,-3.853480518E-1,5.884037116E-1
3.609952040E0,4.565854967E-1,1.593854874E-1,-3.693695366E-1,6.085292959E-1
3.612478498E0,4.757596850E-1,1.892120093E-1,-3.512606025E-1,6.209126132E-1
3.615004957E0,4.949339032E-1,2.158428431E-1,-3.320863843E-1,6.338998881E-1
3.617531415E0,5.098471642E-1,2.371474952E-1,-3.171731234E-1,6.455864430E-1
3.620057873E0,5.151733160E-1,2.563216984E-1,-2.990641594E-1,6.484934310E-1
3.622584384E0,5.204994678E-1,2.765611112E-1,-2.841508985E-1,6.543297925E-1
3.625110842E0,5.151733160E-1,2.904091477E-1,-2.713681161E-1,6.506778566E-1
3.627637300E0,5.055862069E-1,2.946700752E-1,-2.607157826E-1,6.406407614E-1
3.630248498E0,4.949339032E-1,3.010614812E-1,-2.479329854E-1,6.301335964E-1
3.632774957E0,4.746944606E-1,2.999962568E-1,-2.383458912E-1,6.100338916E-1
3.635301415E0,4.587159753E-1,2.914743721E-1,-2.287587970E-1,5.896679089E-1
3.637827873E0,4.342156053E-1,2.786915898E-1,-2.213021666E-1,5.614150363E-1
3.640354384E0,4.086500108E-1,2.648435533E-1,-2.138455361E-1,5.318522844E-1
3.642880842E0,3.830844164E-1,2.467346042E-1,-2.117150575E-1,5.024489035E-1
3.645407300E0,3.543231487E-1,2.243647128E-1,-2.074541301E-1,4.678906220E-1
3.647933759E0,3.223661482E-1,2.009295821E-1,-2.042584270E-1,4.312935607E-1
3.650460217E0,2.914743721E-1,1.679073572E-1,-1.968017966E-1,3.897193059E-1
3.652986728E0,2.627131045E-1,1.306242049E-1,-1.893451661E-1,3.491882731E-1
3.655513186E0,2.328865677E-1,8.694964647E-2,-1.808233112E-1,3.073978925E-1
3.658039644E0,2.073209733E-1,3.901416063E-2,-1.744319052E-1,2.737345068E-1
3.660651623E0,1.870815456E-1,-1.211702544E-2,-1.659100503E-1,2.503447059E-1
3.663178082E0,1.689725816E-1,-6.750914454E-2,-1.659100503E-1,2.462424876E-1
3.665704540E0,1.583202630E-1,-1.154446304E-1,-1.605838835E-1,2.533376246E-1
3.668230998E0,1.508636326E-1,-1.708367467E-1,-1.541924775E-1,2.751733086E-1
3.670757509E0,1.497983932E-1,-2.283593267E-1,-1.552577168E-1,3.141536238E-1
3.673283967E0,1.540593207E-1,-2.794905007E-1,-1.573881805E-1,3.558373977E-1
3.675810425E0,1.604507267E-1,-3.316869438E-1,-1.563229412E-1,4.002468317E-1
3.678336884E0,1.657768935E-1,-3.796224296E-1,-1.595186442E-1,4.438934166E-1
3.680863342E0,1.828206182E-1,-4.286231399E-1,-1.584534049E-1,4.921876227E-1
3.683389853E0,1.966686398E-1,-4.754934013E-1,-1.648448110E-1,5.403205902E-1
3.685916311E0,2.062557489E-1,-5.127765536E-1,-1.680405140E-1,5.776840332E-1
3.688442769E0,2.211690098E-1,-5.457987785E-1,-1.712362021E-1,6.132975415E-1
3.691048811E0,2.414084375E-1,-5.724295974E-1,-1.733666807E-1,6.449881267E-1
3.693575269E0,2.488650680E-1,-5.990604162E-1,-1.765623689E-1,6.722956749E-1
3.696101728E0,2.595174015E-1,-6.171693802E-1,-1.786928326E-1,6.929490991E-1
3.698628186E0,2.733654380E-1,-6.331478953E-1,-1.797580719E-1,7.126835795E-1
3.701154696E0,2.818872929E-1,-6.427350044E-1,-1.786928326E-1,7.242236258E-1
3.703681155E0,2.893439233E-1,-6.491263509E-1,-1.765623689E-1,7.322972043E-1
3.706207613E0,3.021267056E-1,-6.512568593E-1,-1.744319052E-1,7.388115677E-1
3.708734071E0,3.042571843E-1,-6.491263509E-1,-1.723014414E-1,7.373094603E-1
3.711260530E0,3.127790391E-1,-6.469959021E-1,-1.701709777E-1,7.385069981E-1
3.713787040E0,3.213009238E-1,-6.406044960E-1,-1.669752747E-1,7.358594610E-1
3.716313498E0,3.287575543E-1,-6.310173869E-1,-1.616491079E-1,7.296539633E-1
3.718839957E0,3.340837061E-1,-6.214303374E-1,-1.552577168E-1,7.224213076E-1
3.721448759E0,3.394098580E-1,-6.107779741E-1,-1.509967744E-1,7.148767805E-1
3.723975217E0,3.458012640E-1,-5.979951620E-1,-1.456706226E-1,7.059721370E-1
3.726501675E0,3.458012640E-1,-5.788210034E-1,-1.403444558E-1,6.887008309E-1
3.729028134E0,3.447360396E-1,-5.649729371E-1,-1.296921223E-1,6.744311702E-1
3.731554644E0,3.458012640E-1,-5.457987785E-1,-1.254311949E-1,6.581852365E-1
3.734081103E0,3.458012640E-1,-5.212984085E-1,-1.179745570E-1,6.365913454E-1
3.736607561E0,3.436708152E-1,-4.978632927E-1,-1.126483902E-1,6.153593643E-1
3.739134019E0,3.436708152E-1,-4.691019952E-1,-1.073222235E-1,5.913411628E-1
3.741660478E0,3.340837061E-1,-4.424711764E-1,-1.009308323E-1,5.635420992E-1
3.744186988E0,3.255618513E-1,-4.179708064E-1,-9.773512930E-2,5.387413753E-1
3.746713446E0,3.191704452E-1,-3.956009150E-1,-9.453943372E-2,5.170179509E-1
3.749239905E0,3.085181117E-1,-3.753614724E-1,-9.240896255E-2,4.945898064E-1
3.751852925E0,2.989310026E-1,-3.551220596E-1,-8.814803511E-2,4.724843888E-1
3.754379384E0,2.925396264E-1,-3.391435742E-1,-8.814803511E-2,4.564732994E-1
3.756905842E0,2.861482203E-1,-3.199693561E-1,-9.453943372E-2,4.395439652E-1
3.759432300E0,2.765611112E-1,-2.997299433E-1,-9.240896255E-2,4.181668369E-1
3.761958811E0,2.659088075E-1,-2.837514579E-1,-9.666989744E-2,4.007086883E-1
3.764485269E0,2.573869228E-1,-2.613815665E-1,-1.009308323E-1,3.804673235E-1
3.767011728E0,2.435389012E-1,-2.432725877E-1,-1.083874628E-1,3.608886122E-1
3.769538186E0,2.286256403E-1,-2.315550297E-1,-1.126483902E-1,3.443502215E-1
3.772064644E0,2.158428431E-1,-2.219679356E-1,-1.158440933E-1,3.305718549E-1
3.774591155E0,2.019948065E-1,-2.113156021E-1,-1.254311949E-1,3.181024524E-1
3.777117613E0,1.892120093E-1,-2.027937323E-1,-1.328878254E-1,3.075478117E-1
3.779644071E0,1.700378209E-1,-1.985328048E-1,-1.371487528E-1,2.951913202E-1
3.782249332E0,1.593854874E-1,-2.017285079E-1,-1.424749196E-1,2.939340525E-1
3.784775790E0,1.529940963E-1,-2.113156021E-1,-1.478010863E-1,2.998443568E-1
3.787302248E0,1.444722265E-1,-2.145113051E-1,-1.520620137E-1,3.000169666E-1
3.789828707E0,1.370155960E-1,-2.251636237E-1,-1.541924775E-1,3.053641287E-1
3.792355217E0,1.338198930E-1,-2.379464209E-1,-1.595186442E-1,3.161842198E-1
3.794881675E0,1.306242049E-1,-2.528596818E-1,-1.659100503E-1,3.294341306E-1
3.797408134E0,1.295589656E-1,-2.709686458E-1,-1.712362021E-1,3.457330900E-1
3.799934592E0,1.338198930E-1,-2.880123854E-1,-1.776276082E-1,3.638824880E-1
3.802461050E0,1.370155960E-1,-3.082517982E-1,-1.882799417E-1,3.863182381E-1
3.804987561E0,1.444722265E-1,-3.242303133E-1,-1.925408691E-1,4.038186556E-1
3.807514019E0,1.497983932E-1,-3.434045017E-1,-1.978670359E-1,4.236951431E-1
3.810040478E0,1.593854874E-1,-3.604482114E-1,-2.063889056E-1,4.448854090E-1
3.812654800E0,1.657768935E-1,-3.732310236E-1,-2.138455361E-1,4.609916362E-1
3.815181259E0,1.721682847E-1,-3.881442845E-1,-2.191716880E-1,4.778432092E-1
3.817707717E0,1.785596907E-1,-4.019923210E-1,-2.223673910E-1,4.928779219E-1
3.820234175E0,1.806901544E-1,-4.211665094E-1,-2.255630940E-1,5.107923942E-1
3.822760686E0,1.828206182E-1,-4.350145459E-1,-2.276935577E-1,5.239326195E-1
3.825287144E0,1.817553788E-1,-4.488625526E-1,-2.298240215E-1,5.360332916E-1
3.827813603E0,1.785596907E-1,-4.637758136E-1,-2.415415943E-1,5.525521787E-1
3.830340061E0,1.711030602E-1,-4.744281471E-1,-2.458025217E-1,5.610500901E-1
3.832866519E0,1.636464298E-1,-4.818847775E-1,-2.479329854E-1,5.660952730E-1
3.835393030E0,1.540593207E-1,-4.872109592E-1,-2.479329854E-1,5.679608774E-1
3.837919488E0,1.476679295E-1,-4.936023653E-1,-2.543243766E-1,5.745694048E-1
3.840445946E0,1.412765235E-1,-4.936023653E-1,-2.607157826E-1,5.758255555E-1
3.843060998E0,1.338198930E-1,-4.914718866E-1,-2.639114857E-1,5.736738197E-1
3.845587457E0,1.295589656E-1,-4.893414080E-1,-2.703028917E-1,5.738503223E-1
3.848113915E0,1.231675670E-1,-4.808195531E-1,-2.798899710E-1,5.698211018E-1
3.850640373E0,1.135804728E-1,-4.765586257E-1,-2.862813771E-1,5.674201921E-1
3.853166884E0,1.146457046E-1,-4.616453648E-1,-2.926727831E-1,5.584956924E-1
3.855693342E0,1.135804728E-1,-4.467321038E-1,-3.001294136E-1,5.500434176E-1
3.858219800E0,1.103847697E-1,-4.328840673E-1,-3.075860441E-1,5.423860135E-1
3.860746259E0,1.039933711E-1,-4.179708064E-1,-3.171731234E-1,5.348953228E-1
3.863272717E0,9.440627694E-2,-3.987966180E-1,-3.299559355E-1,5.261389617E-1
3.865799228E0,8.588441461E-2,-3.774919510E-1,-3.384777904E-1,5.142407221E-1
3.868325686E0,8.268871158E-2,-3.625786901E-1,-3.491301239E-1,5.100907497E-1
3.870852144E0,8.162347972E-2,-3.497959077E-1,-3.576519787E-1,5.068870756E-1
3.873451415E0,7.523208112E-2,-3.359478712E-1,-3.629781604E-1,5.002739081E-1
3.875977873E0,7.203638554E-2,-3.242303133E-1,-3.715000153E-1,4.983239892E-1
3.878504332E0,7.416684926E-2,-3.125127256E-1,-3.789566457E-1,4.967625837E-1
3.881030790E0,6.990591437E-2,-3.039908707E-1,-3.853480518E-1,4.957725359E-1
3.883557300E0,7.203638554E-2,-2.901428342E-1,-3.928046823E-1,4.936270085E-1
3.886083759E0,7.736254483E-2,-2.826862037E-1,-3.991960883E-1,4.952312289E-1
3.888610217E0,8.162347972E-2,-2.826862037E-1,-4.077179432E-1,5.027999636E-1
3.891136675E0,8.055824786E-2,-2.752295732E-1,-4.098483920E-1,5.002166068E-1
3.893663134E0,8.162347972E-2,-2.699034214E-1,-4.151745737E-1,5.018766541E-1
3.896189644E0,8.694964647E-2,-2.656424940E-1,-4.194355011E-1,5.040360257E-1
3.898716103E0,8.588441461E-2,-2.709686458E-1,-4.194355011E-1,5.066816350E-1
3.901242561E0,8.908011019E-2,-2.720338702E-1,-4.173050225E-1,5.060446367E-1
3.903850842E0,9.014534205E-2,-2.762948275E-1,-4.162397981E-1,5.076618795E-1
3.906377300E0,9.121058136E-2,-2.816209793E-1,-4.141093493E-1,5.090346739E-1
3.908903759E0,8.481918275E-2,-2.816209793E-1,-4.109136462E-1,5.053263247E-1
3.911430217E0,8.588441461E-2,-2.848166823E-1,-4.098483920E-1,5.064310216E-1
3.913956728E0,8.908011019E-2,-2.880123854E-1,-4.034570158E-1,5.036506366E-1
3.916483186E0,8.908011019E-2,-2.890776098E-1,-4.023917615E-1,5.034086414E-1
3.919009644E0,8.908011019E-2,-2.933385372E-1,-4.002613127E-1,5.041744558E-1
3.921536103E0,8.481918275E-2,-2.975994647E-1,-3.970656097E-1,5.034092108E-1
3.924062561E0,8.162347972E-2,-3.007951677E-1,-3.970656097E-1,5.047783907E-1
3.926589071E0,7.842778414E-2,-3.029256463E-1,-3.938699067E-1,5.030391316E-1
3.929115530E0,6.564498693E-2,-3.050560951E-1,-3.917394578E-1,5.008276034E-1
3.931641988E0,5.605788901E-2,-3.061213493E-1,-3.928046823E-1,5.011469703E-1
3.934240634E0,4.540555924E-2,-3.061213493E-1,-3.928046823E-1,5.000674592E-1
3.936767092E0,3.794892505E-2,-3.018604219E-1,-3.949351311E-1,4.985314363E-1
3.939293550E0,2.836182900E-2,-3.029256463E-1,-4.002613127E-1,5.027697873E-1
3.941820009E0,1.877473295E-2,-3.071865737E-1,-4.077179432E-1,5.108326564E-1
3.944346519E0,5.991935730E-3,-3.061213493E-1,-4.141093493E-1,5.150075115E-1
3.946872978E0,-7.856093347E-3,-3.039908707E-1,-4.194355011E-1,5.180717202E-1
3.949399436E0,-1.531272475E-2,-3.039908707E-1,-4.268921316E-1,5.242917327E-1
3.951925894E0,-2.170412242E-2,-3.029256463E-1,-4.364792407E-1,5.317416136E-1
3.954452353E0,-2.596505545E-2,-3.039908707E-1,-4.418053925E-1,5.369139954E-1
3.956978863E0,-3.022598661E-2,-3.050560951E-1,-4.513925016E-1,5.456445931E-1
3.959505321E0,-3.768261895E-2,-3.007951677E-1,-4.588491321E-1,5.499456688E-1
3.962031780E0,-4.620448127E-2,-3.082517982E-1,-4.695014656E-1,5.635473816E-1
3.964658811E0,-4.726971686E-2,-3.061213493E-1,-4.822842479E-1,5.731865337E-1
3.967185269E0,-4.620448127E-2,-3.061213493E-1,-4.971975088E-1,5.857051284E-1
