"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.535595618E1,7.125000477E0,-2.655000114E1,-2.134500122E2
5.536595618E1,7.200000286E0,-2.632500076E1,-2.134500122E2
5.537595618E1,7.350000381E0,-2.647500038E1,-2.133000031E2
5.538595618E1,7.200000286E0,-2.670000076E1,-2.133750153E2
5.539595618E1,7.125000477E0,-2.685000038E1,-2.135250092E2
5.540595618E1,7.350000381E0,-2.670000076E1,-2.135250092E2
5.541595618E1,7.200000286E0,-2.670000076E1,-2.134500122E2
5.542595618E1,7.125000477E0,-2.670000076E1,-2.133000031E2
5.543595618E1,7.125000477E0,-2.670000076E1,-2.133000031E2
5.544595618E1,6.975000381E0,-2.677500153E1,-2.133750153E2
5.545595618E1,6.600000381E0,-2.670000076E1,-2.134500122E2
5.546595618E1,6.675000191E0,-2.655000114E1,-2.133000031E2
5.547595618E1,6.975000381E0,-2.632500076E1,-2.133750153E2
5.548595618E1,6.750000477E0,-2.640000153E1,-2.132250061E2
5.549595618E1,6.825000286E0,-2.625000191E1,-2.133000031E2
5.550595618E1,6.825000286E0,-2.610000038E1,-2.134500122E2
5.551595618E1,6.750000477E0,-2.595000076E1,-2.135250092E2
5.552595618E1,7.200000286E0,-2.595000076E1,-2.135250092E2
5.553595618E1,7.425000191E0,-2.595000076E1,-2.133750153E2
5.554595618E1,7.275000095E0,-2.610000038E1,-2.133000031E2
5.555595618E1,6.975000381E0,-2.632500076E1,-2.130000153E2
5.556595618E1,7.125000477E0,-2.632500076E1,-2.133000031E2
5.557595618E1,6.900000095E0,-2.655000114E1,-2.133750153E2
5.558595618E1,6.900000095E0,-2.662500191E1,-2.134500122E2
5.559595618E1,7.050000191E0,-2.662500191E1,-2.134500122E2
5.560595618E1,6.675000191E0,-2.647500038E1,-2.131500092E2
5.561595618E1,6.750000477E0,-2.655000114E1,-2.134500122E2
5.562595618E1,6.975000381E0,-2.632500076E1,-2.133750153E2
5.563595618E1,7.200000286E0,-2.625000191E1,-2.134500122E2
5.564595618E1,7.050000191E0,-2.632500076E1,-2.132250061E2
5.565595618E1,7.350000381E0,-2.632500076E1,-2.133000031E2
5.566595618E1,7.350000381E0,-2.625000191E1,-2.133000031E2
5.567595618E1,7.200000286E0,-2.610000038E1,-2.133000031E2
5.568595618E1,7.275000095E0,-2.617500114E1,-2.136000061E2
5.569595618E1,7.125000477E0,-2.617500114E1,-2.133000031E2
5.570595618E1,7.200000286E0,-2.625000191E1,-2.134500122E2
5.571595618E1,7.050000191E0,-2.625000191E1,-2.134500122E2
5.572595618E1,7.125000477E0,-2.617500114E1,-2.136000061E2
5.573595618E1,6.900000095E0,-2.610000038E1,-2.135250092E2
5.574595618E1,7.050000191E0,-2.632500076E1,-2.133750153E2
5.575595618E1,7.050000191E0,-2.662500191E1,-2.133750153E2
5.576595618E1,6.975000381E0,-2.655000114E1,-2.133750153E2
5.577595618E1,7.050000191E0,-2.655000114E1,-2.134500122E2
5.578595618E1,6.825000286E0,-2.662500191E1,-2.135250092E2
5.579595618E1,6.675000191E0,-2.662500191E1,-2.134500122E2
5.580595618E1,6.525000095E0,-2.670000076E1,-2.132250061E2
5.581595618E1,6.675000191E0,-2.662500191E1,-2.130750122E2
5.582595618E1,6.825000286E0,-2.662500191E1,-2.131500092E2
5.583595618E1,6.825000286E0,-2.662500191E1,-2.131500092E2
5.584595618E1,6.900000095E0,-2.662500191E1,-2.129250031E2
5.585595618E1,6.600000381E0,-2.670000076E1,-2.129250031E2
5.586595618E1,6.600000381E0,-2.685000038E1,-2.129250031E2
5.587595618E1,6.600000381E0,-2.685000038E1,-2.129250031E2
5.588595618E1,6.600000381E0,-2.685000038E1,-2.130000153E2
5.589595618E1,6.525000095E0,-2.685000038E1,-2.133000031E2
5.590595618E1,6.375000477E0,-2.707500076E1,-2.133000031E2
5.591595618E1,6.375000477E0,-2.700000191E1,-2.133000031E2
5.592595618E1,6.375000477E0,-2.715000153E1,-2.134500122E2
5.593595618E1,6.600000381E0,-2.692500114E1,-2.136000061E2
5.594595618E1,6.750000477E0,-2.685000038E1,-2.135250092E2
5.595595618E1,7.050000191E0,-2.692500114E1,-2.136000061E2
5.596595618E1,7.275000095E0,-2.707500076E1,-2.136750031E2
5.597595618E1,7.350000381E0,-2.730000114E1,-2.134500122E2
5.598595618E1,7.350000381E0,-2.707500076E1,-2.136000061E2
5.599595618E1,7.425000191E0,-2.707500076E1,-2.137500153E2
5.600595618E1,7.575000286E0,-2.707500076E1,-2.136750031E2
5.601595618E1,7.425000191E0,-2.692500114E1,-2.136000061E2
5.602595618E1,7.575000286E0,-2.685000038E1,-2.136000061E2
5.603595618E1,7.500000477E0,-2.685000038E1,-2.136000061E2
5.604595618E1,7.425000191E0,-2.670000076E1,-2.135250092E2
5.605595618E1,7.200000286E0,-2.655000114E1,-2.133000031E2
5.606595618E1,7.350000381E0,-2.625000191E1,-2.133000031E2
5.607595618E1,6.975000381E0,-2.625000191E1,-2.129250031E2
5.608595618E1,6.975000381E0,-2.617500114E1,-2.131500092E2
5.609595618E1,7.125000477E0,-2.625000191E1,-2.130000153E2
5.610595618E1,6.975000381E0,-2.632500076E1,-2.130000153E2
5.611595618E1,6.750000477E0,-2.610000038E1,-2.131500092E2
5.612595618E1,6.675000191E0,-2.617500114E1,-2.131500092E2
5.613595618E1,6.750000477E0,-2.625000191E1,-2.133000031E2
5.614595618E1,6.900000095E0,-2.647500038E1,-2.133000031E2
5.615595618E1,7.275000095E0,-2.662500191E1,-2.133750153E2
5.616595618E1,7.275000095E0,-2.670000076E1,-2.133000031E2
5.617595618E1,7.200000286E0,-2.685000038E1,-2.131500092E2
5.618595618E1,7.275000095E0,-2.685000038E1,-2.130000153E2
5.619595618E1,7.275000095E0,-2.707500076E1,-2.129250031E2
5.620595618E1,7.200000286E0,-2.692500114E1,-2.128500061E2
5.621595618E1,7.275000095E0,-2.677500153E1,-2.128500061E2
5.622595618E1,7.125000477E0,-2.662500191E1,-2.128500061E2
5.623595618E1,7.200000286E0,-2.647500038E1,-2.129250031E2
5.624595618E1,7.125000477E0,-2.662500191E1,-2.128500061E2
5.625595618E1,7.050000191E0,-2.662500191E1,-2.130000153E2
5.626595618E1,6.975000381E0,-2.662500191E1,-2.131500092E2
5.627595618E1,7.125000477E0,-2.677500153E1,-2.131500092E2
5.628595618E1,7.500000477E0,-2.685000038E1,-2.133750153E2
5.629595618E1,7.425000191E0,-2.685000038E1,-2.131500092E2
5.630595618E1,7.350000381E0,-2.700000191E1,-2.130000153E2
5.631595618E1,7.275000095E0,-2.715000153E1,-2.129250031E2
5.632595618E1,7.200000286E0,-2.692500114E1,-2.129250031E2
5.633595618E1,7.275000095E0,-2.677500153E1,-2.128500061E2
5.634595618E1,7.275000095E0,-2.677500153E1,-2.129250031E2
5.635595618E1,7.275000095E0,-2.640000153E1,-2.128500061E2
5.636595618E1,6.900000095E0,-2.655000114E1,-2.127750092E2
5.637595618E1,7.125000477E0,-2.662500191E1,-2.130000153E2
5.638595618E1,7.200000286E0,-2.677500153E1,-2.131500092E2
5.639595618E1,7.275000095E0,-2.677500153E1,-2.131500092E2
5.640595618E1,7.200000286E0,-2.685000038E1,-2.132250061E2
5.641595618E1,7.275000095E0,-2.700000191E1,-2.132250061E2
5.642595618E1,7.425000191E0,-2.685000038E1,-2.132250061E2
5.643595618E1,7.425000191E0,-2.700000191E1,-2.132250061E2
5.644595618E1,7.500000477E0,-2.692500114E1,-2.132250061E2
5.645595618E1,7.425000191E0,-2.707500076E1,-2.132250061E2
5.646595618E1,7.500000477E0,-2.692500114E1,-2.130750122E2
5.647595618E1,7.425000191E0,-2.677500153E1,-2.130000153E2
5.648595618E1,7.650000095E0,-2.670000076E1,-2.129250031E2
5.649595618E1,7.500000477E0,-2.685000038E1,-2.130000153E2
5.650595618E1,7.350000381E0,-2.677500153E1,-2.129250031E2
5.651595618E1,7.275000095E0,-2.670000076E1,-2.131500092E2
5.652595618E1,7.350000381E0,-2.655000114E1,-2.132250061E2
5.653595618E1,7.425000191E0,-2.640000153E1,-2.132250061E2
5.654595618E1,7.275000095E0,-2.617500114E1,-2.132250061E2
5.655595618E1,7.350000381E0,-2.640000153E1,-2.134500122E2
5.656595618E1,7.200000286E0,-2.655000114E1,-2.135250092E2
5.657595618E1,7.200000286E0,-2.655000114E1,-2.135250092E2
5.658595618E1,7.125000477E0,-2.655000114E1,-2.134500122E2
5.659595618E1,7.125000477E0,-2.670000076E1,-2.133000031E2
5.660595618E1,7.125000477E0,-2.670000076E1,-2.130750122E2
5.661595618E1,7.050000191E0,-2.670000076E1,-2.131500092E2
5.662595618E1,7.125000477E0,-2.685000038E1,-2.130750122E2
5.663595618E1,7.200000286E0,-2.677500153E1,-2.131500092E2
5.664595618E1,7.275000095E0,-2.677500153E1,-2.131500092E2
5.665595618E1,7.350000381E0,-2.677500153E1,-2.131500092E2
5.666595618E1,7.425000191E0,-2.677500153E1,-2.129250031E2
5.667595618E1,7.425000191E0,-2.692500114E1,-2.130000153E2
5.668595618E1,7.350000381E0,-2.700000191E1,-2.132250061E2
5.669595618E1,7.125000477E0,-2.700000191E1,-2.130750122E2
5.670595618E1,7.125000477E0,-2.715000153E1,-2.133000031E2
5.671595618E1,7.050000191E0,-2.715000153E1,-2.130750122E2
5.672595618E1,6.975000381E0,-2.700000191E1,-2.130750122E2
5.673595618E1,7.050000191E0,-2.677500153E1,-2.132250061E2
5.674595618E1,7.050000191E0,-2.685000038E1,-2.135250092E2
5.675595618E1,7.125000477E0,-2.670000076E1,-2.134500122E2
5.676595618E1,7.050000191E0,-2.655000114E1,-2.133000031E2
5.677595618E1,7.275000095E0,-2.677500153E1,-2.134500122E2
5.678595618E1,7.200000286E0,-2.670000076E1,-2.131500092E2
5.679595618E1,7.200000286E0,-2.662500191E1,-2.133750153E2
5.680595618E1,7.275000095E0,-2.677500153E1,-2.134500122E2
5.681595618E1,6.975000381E0,-2.677500153E1,-2.135250092E2
5.682595618E1,6.825000286E0,-2.662500191E1,-2.136750031E2
5.683595618E1,6.600000381E0,-2.670000076E1,-2.136750031E2
5.684595618E1,6.675000191E0,-2.685000038E1,-2.136750031E2
5.685595618E1,6.600000381E0,-2.655000114E1,-2.136750031E2
5.686595618E1,6.675000191E0,-2.647500038E1,-2.136000061E2
5.687595618E1,6.600000381E0,-2.640000153E1,-2.134500122E2
5.688595618E1,6.450000286E0,-2.632500076E1,-2.133000031E2
5.689595618E1,6.675000191E0,-2.617500114E1,-2.132250061E2
5.690595618E1,6.825000286E0,-2.625000191E1,-2.132250061E2
5.691595618E1,6.975000381E0,-2.632500076E1,-2.131500092E2
5.692595618E1,6.900000095E0,-2.640000153E1,-2.133750153E2
5.693595618E1,6.975000381E0,-2.640000153E1,-2.130750122E2
5.694595618E1,6.750000477E0,-2.655000114E1,-2.133000031E2
5.695595618E1,6.900000095E0,-2.670000076E1,-2.131500092E2
5.696595618E1,7.050000191E0,-2.670000076E1,-2.131500092E2
5.697595618E1,7.050000191E0,-2.677500153E1,-2.131500092E2
5.698595618E1,7.125000477E0,-2.677500153E1,-2.130750122E2
5.699595618E1,7.050000191E0,-2.677500153E1,-2.130750122E2
5.700595618E1,7.200000286E0,-2.655000114E1,-2.130000153E2
5.701595618E1,7.200000286E0,-2.662500191E1,-2.130750122E2
5.702595618E1,7.425000191E0,-2.655000114E1,-2.133000031E2
5.703595618E1,7.350000381E0,-2.655000114E1,-2.134500122E2
5.704595618E1,7.350000381E0,-2.677500153E1,-2.134500122E2
5.705595618E1,7.425000191E0,-2.670000076E1,-2.131500092E2
5.706595618E1,7.275000095E0,-2.662500191E1,-2.133000031E2
5.707595618E1,7.350000381E0,-2.647500038E1,-2.133750153E2
5.708595618E1,7.500000477E0,-2.662500191E1,-2.133750153E2
5.709595618E1,7.350000381E0,-2.662500191E1,-2.133750153E2
5.710595618E1,7.425000191E0,-2.655000114E1,-2.132250061E2
5.711595618E1,7.500000477E0,-2.647500038E1,-2.132250061E2
5.712595618E1,7.425000191E0,-2.610000038E1,-2.131500092E2
5.713595618E1,7.425000191E0,-2.625000191E1,-2.133000031E2
5.714595618E1,7.425000191E0,-2.632500076E1,-2.130000153E2
5.715595618E1,7.500000477E0,-2.625000191E1,-2.131500092E2
5.716595618E1,7.200000286E0,-2.617500114E1,-2.129250031E2
5.717595618E1,7.350000381E0,-2.632500076E1,-2.129250031E2
5.718595618E1,7.275000095E0,-2.632500076E1,-2.128500061E2
5.719595618E1,7.200000286E0,-2.617500114E1,-2.127000122E2
5.720595618E1,7.200000286E0,-2.625000191E1,-2.129250031E2
5.721595618E1,7.200000286E0,-2.625000191E1,-2.128500061E2
5.722595618E1,7.350000381E0,-2.640000153E1,-2.131500092E2
5.723595618E1,7.350000381E0,-2.662500191E1,-2.129250031E2
5.724595618E1,7.425000191E0,-2.670000076E1,-2.129250031E2
5.725595618E1,7.350000381E0,-2.670000076E1,-2.128500061E2
5.726595618E1,7.275000095E0,-2.677500153E1,-2.131500092E2
5.727595618E1,7.275000095E0,-2.707500076E1,-2.133000031E2
5.728595618E1,7.500000477E0,-2.707500076E1,-2.133000031E2
5.729595618E1,7.425000191E0,-2.715000153E1,-2.132250061E2
5.730595618E1,7.425000191E0,-2.700000191E1,-2.130750122E2
5.731595618E1,7.350000381E0,-2.677500153E1,-2.131500092E2
5.732595618E1,7.275000095E0,-2.677500153E1,-2.133750153E2
5.733595618E1,7.200000286E0,-2.670000076E1,-2.134500122E2
5.734595618E1,7.200000286E0,-2.662500191E1,-2.131500092E2
5.735595618E1,7.125000477E0,-2.640000153E1,-2.130750122E2
5.736595618E1,6.900000095E0,-2.647500038E1,-2.129250031E2
5.737595618E1,6.975000381E0,-2.647500038E1,-2.129250031E2
5.738595618E1,6.900000095E0,-2.647500038E1,-2.132250061E2
5.739595618E1,6.750000477E0,-2.655000114E1,-2.133750153E2
5.740595618E1,6.675000191E0,-2.670000076E1,-2.132250061E2
5.741595618E1,6.975000381E0,-2.662500191E1,-2.133750153E2
5.742595618E1,6.900000095E0,-2.670000076E1,-2.133750153E2
5.743595618E1,6.975000381E0,-2.677500153E1,-2.134500122E2
5.744595618E1,6.900000095E0,-2.685000038E1,-2.134500122E2
5.745595618E1,6.825000286E0,-2.670000076E1,-2.136000061E2
5.746595618E1,6.825000286E0,-2.670000076E1,-2.135250092E2
5.747595618E1,6.825000286E0,-2.677500153E1,-2.134500122E2
5.748595618E1,6.975000381E0,-2.670000076E1,-2.135250092E2
5.749595618E1,6.975000381E0,-2.685000038E1,-2.135250092E2
5.750595618E1,7.125000477E0,-2.677500153E1,-2.136750031E2
5.751595618E1,7.200000286E0,-2.685000038E1,-2.135250092E2
5.752595618E1,7.200000286E0,-2.685000038E1,-2.136000061E2
5.753595618E1,7.350000381E0,-2.692500114E1,-2.134500122E2
5.754595618E1,7.350000381E0,-2.692500114E1,-2.132250061E2
5.755595618E1,7.350000381E0,-2.692500114E1,-2.132250061E2
5.756595618E1,7.350000381E0,-2.685000038E1,-2.131500092E2
5.757595618E1,7.350000381E0,-2.685000038E1,-2.130750122E2
5.758595618E1,7.200000286E0,-2.677500153E1,-2.130000153E2
5.759595618E1,7.200000286E0,-2.662500191E1,-2.131500092E2
5.760595618E1,7.200000286E0,-2.647500038E1,-2.130750122E2
5.761595618E1,7.050000191E0,-2.655000114E1,-2.133750153E2
5.762595618E1,7.200000286E0,-2.662500191E1,-2.134500122E2
5.763595618E1,7.275000095E0,-2.662500191E1,-2.135250092E2
5.764595618E1,7.050000191E0,-2.670000076E1,-2.134500122E2
5.765595618E1,6.825000286E0,-2.662500191E1,-2.130750122E2
5.766595618E1,6.900000095E0,-2.662500191E1,-2.129250031E2
5.767595618E1,6.975000381E0,-2.677500153E1,-2.128500061E2
5.768595618E1,7.125000477E0,-2.692500114E1,-2.127750092E2
5.769595618E1,7.050000191E0,-2.677500153E1,-2.126250153E2
5.770595618E1,6.900000095E0,-2.677500153E1,-2.126250153E2
5.771595618E1,6.750000477E0,-2.677500153E1,-2.125500031E2
5.772595618E1,6.825000286E0,-2.655000114E1,-2.127000122E2
5.773595618E1,6.900000095E0,-2.640000153E1,-2.129250031E2
5.774595618E1,6.900000095E0,-2.632500076E1,-2.131500092E2
5.775595618E1,6.900000095E0,-2.632500076E1,-2.131500092E2
5.776595618E1,6.750000477E0,-2.647500038E1,-2.133750153E2
5.777595618E1,6.975000381E0,-2.647500038E1,-2.133750153E2
5.778595618E1,6.825000286E0,-2.625000191E1,-2.134500122E2
5.779595618E1,6.975000381E0,-2.610000038E1,-2.133750153E2
5.780595618E1,7.200000286E0,-2.625000191E1,-2.131500092E2
5.781595618E1,7.125000477E0,-2.640000153E1,-2.133000031E2
5.782595618E1,7.125000477E0,-2.662500191E1,-2.130750122E2
5.783595618E1,6.975000381E0,-2.655000114E1,-2.130750122E2
5.784595618E1,6.975000381E0,-2.632500076E1,-2.130000153E2
5.785595618E1,6.975000381E0,-2.647500038E1,-2.132250061E2
5.786595618E1,6.975000381E0,-2.662500191E1,-2.130750122E2
5.787595618E1,7.125000477E0,-2.662500191E1,-2.133000031E2
5.788595618E1,7.200000286E0,-2.677500153E1,-2.134500122E2
5.789595618E1,7.350000381E0,-2.662500191E1,-2.133000031E2
5.790595618E1,7.350000381E0,-2.655000114E1,-2.135250092E2
5.791595618E1,7.650000095E0,-2.670000076E1,-2.133750153E2
5.792595618E1,7.650000095E0,-2.655000114E1,-2.129250031E2
5.793595618E1,7.725000381E0,-2.655000114E1,-2.129250031E2
5.794595618E1,7.875000477E0,-2.655000114E1,-2.128500061E2
5.795595618E1,7.725000381E0,-2.670000076E1,-2.127000122E2
5.796595618E1,7.650000095E0,-2.647500038E1,-2.127750092E2
5.797595618E1,7.650000095E0,-2.647500038E1,-2.130000153E2
5.798595618E1,7.575000286E0,-2.640000153E1,-2.129250031E2
5.799595618E1,7.350000381E0,-2.625000191E1,-2.131500092E2
5.800595618E1,7.275000095E0,-2.647500038E1,-2.134500122E2
5.801595618E1,7.050000191E0,-2.647500038E1,-2.133750153E2
5.802595618E1,6.975000381E0,-2.655000114E1,-2.134500122E2
5.803595618E1,7.125000477E0,-2.662500191E1,-2.133750153E2
5.804595618E1,7.125000477E0,-2.677500153E1,-2.134500122E2
5.805595618E1,6.975000381E0,-2.677500153E1,-2.133750153E2
5.806595618E1,7.200000286E0,-2.685000038E1,-2.133000031E2
5.807595618E1,7.050000191E0,-2.692500114E1,-2.134500122E2
5.808595618E1,7.200000286E0,-2.692500114E1,-2.135250092E2
5.809595618E1,7.350000381E0,-2.707500076E1,-2.132250061E2
5.810595618E1,7.275000095E0,-2.700000191E1,-2.131500092E2
5.811595618E1,7.125000477E0,-2.685000038E1,-2.133000031E2
5.812595618E1,7.050000191E0,-2.670000076E1,-2.132250061E2
5.813595618E1,7.200000286E0,-2.677500153E1,-2.133750153E2
5.814595618E1,6.975000381E0,-2.670000076E1,-2.130750122E2
5.815595618E1,7.200000286E0,-2.670000076E1,-2.130750122E2
5.816595618E1,7.125000477E0,-2.662500191E1,-2.130000153E2
5.817595618E1,6.900000095E0,-2.640000153E1,-2.132250061E2
5.818595618E1,6.900000095E0,-2.640000153E1,-2.132250061E2
5.819595618E1,6.975000381E0,-2.625000191E1,-2.132250061E2
5.820595618E1,6.750000477E0,-2.617500114E1,-2.130000153E2
5.821595618E1,6.750000477E0,-2.617500114E1,-2.128500061E2
5.822595618E1,6.825000286E0,-2.610000038E1,-2.131500092E2
5.823595618E1,6.525000095E0,-2.610000038E1,-2.129250031E2
5.824595618E1,6.525000095E0,-2.602500153E1,-2.130750122E2
5.825595618E1,6.675000191E0,-2.610000038E1,-2.129250031E2
5.826595618E1,6.675000191E0,-2.587500191E1,-2.131500092E2
5.827595618E1,6.750000477E0,-2.595000076E1,-2.130750122E2
5.828595618E1,7.050000191E0,-2.617500114E1,-2.132250061E2
5.829595618E1,6.750000477E0,-2.610000038E1,-2.131500092E2
5.830595618E1,6.900000095E0,-2.640000153E1,-2.130750122E2
5.831595618E1,7.200000286E0,-2.640000153E1,-2.133750153E2
5.832595618E1,7.200000286E0,-2.632500076E1,-2.133000031E2
5.833595618E1,7.275000095E0,-2.632500076E1,-2.134500122E2
5.834595618E1,7.275000095E0,-2.662500191E1,-2.136000061E2
5.835595618E1,7.275000095E0,-2.677500153E1,-2.137500153E2
5.836595618E1,7.200000286E0,-2.662500191E1,-2.135250092E2
5.837595618E1,7.275000095E0,-2.670000076E1,-2.136000061E2
5.838595618E1,7.275000095E0,-2.640000153E1,-2.135250092E2
5.839595618E1,7.050000191E0,-2.632500076E1,-2.133750153E2
5.840595618E1,7.050000191E0,-2.655000114E1,-2.135250092E2
5.841595618E1,6.900000095E0,-2.655000114E1,-2.134500122E2
5.842595618E1,6.900000095E0,-2.632500076E1,-2.132250061E2
5.843595618E1,6.525000095E0,-2.617500114E1,-2.130000153E2
5.844595618E1,6.600000381E0,-2.617500114E1,-2.131500092E2
5.845595618E1,6.675000191E0,-2.617500114E1,-2.133000031E2
5.846595618E1,6.675000191E0,-2.632500076E1,-2.133000031E2
5.847595618E1,6.825000286E0,-2.655000114E1,-2.130750122E2
5.848595618E1,6.825000286E0,-2.655000114E1,-2.130000153E2
5.849595618E1,6.900000095E0,-2.655000114E1,-2.129250031E2
5.850595618E1,6.975000381E0,-2.677500153E1,-2.129250031E2
5.851595618E1,7.200000286E0,-2.692500114E1,-2.130000153E2
5.852595618E1,7.050000191E0,-2.700000191E1,-2.130000153E2
5.853595618E1,7.050000191E0,-2.707500076E1,-2.128500061E2
5.854595618E1,6.975000381E0,-2.692500114E1,-2.127750092E2
5.855595618E1,6.975000381E0,-2.662500191E1,-2.130000153E2
5.856595618E1,6.900000095E0,-2.655000114E1,-2.127750092E2
5.857595618E1,6.750000477E0,-2.647500038E1,-2.130750122E2
5.858595618E1,6.750000477E0,-2.655000114E1,-2.130750122E2
5.859595618E1,6.675000191E0,-2.647500038E1,-2.130000153E2
5.860595618E1,6.525000095E0,-2.655000114E1,-2.130000153E2
5.861595618E1,6.600000381E0,-2.670000076E1,-2.127000122E2
5.862595618E1,6.675000191E0,-2.700000191E1,-2.127000122E2
5.863595618E1,6.675000191E0,-2.707500076E1,-2.127000122E2
5.864595618E1,6.825000286E0,-2.715000153E1,-2.127750092E2
5.865595618E1,6.750000477E0,-2.722500038E1,-2.123250122E2
5.866595618E1,6.825000286E0,-2.692500114E1,-2.123250122E2
5.867595618E1,6.900000095E0,-2.692500114E1,-2.123250122E2
5.868595618E1,7.200000286E0,-2.685000038E1,-2.123250122E2
5.869595618E1,6.975000381E0,-2.662500191E1,-2.127000122E2
5.870595618E1,6.750000477E0,-2.647500038E1,-2.129250031E2
5.871595618E1,6.600000381E0,-2.632500076E1,-2.128500061E2
5.872595618E1,6.675000191E0,-2.625000191E1,-2.128500061E2
5.873595618E1,6.825000286E0,-2.617500114E1,-2.131500092E2
5.874595618E1,6.675000191E0,-2.625000191E1,-2.131500092E2
5.875595618E1,6.675000191E0,-2.625000191E1,-2.132250061E2
5.876595618E1,6.600000381E0,-2.602500153E1,-2.133750153E2
5.877595618E1,6.675000191E0,-2.602500153E1,-2.134500122E2
5.878595618E1,6.750000477E0,-2.610000038E1,-2.133000031E2
5.879595618E1,6.825000286E0,-2.625000191E1,-2.131500092E2
5.880595618E1,6.750000477E0,-2.647500038E1,-2.130750122E2
5.881595618E1,6.675000191E0,-2.655000114E1,-2.130000153E2
5.882595618E1,6.600000381E0,-2.655000114E1,-2.130000153E2
5.883595618E1,6.600000381E0,-2.655000114E1,-2.130750122E2
5.884595618E1,6.750000477E0,-2.685000038E1,-2.130750122E2
5.885595618E1,6.900000095E0,-2.692500114E1,-2.129250031E2
5.886595618E1,7.125000477E0,-2.685000038E1,-2.129250031E2
5.887595618E1,7.275000095E0,-2.700000191E1,-2.130000153E2
5.888595618E1,7.200000286E0,-2.685000038E1,-2.130000153E2
5.889595618E1,7.200000286E0,-2.670000076E1,-2.129250031E2
5.890595618E1,7.275000095E0,-2.670000076E1,-2.130000153E2
5.891595618E1,7.275000095E0,-2.662500191E1,-2.128500061E2
5.892595618E1,7.275000095E0,-2.640000153E1,-2.127750092E2
5.893595618E1,7.350000381E0,-2.647500038E1,-2.127000122E2
5.894595618E1,7.275000095E0,-2.632500076E1,-2.126250153E2
5.895595618E1,7.125000477E0,-2.625000191E1,-2.127000122E2
5.896595618E1,6.975000381E0,-2.625000191E1,-2.128500061E2
5.897595618E1,7.050000191E0,-2.640000153E1,-2.128500061E2
5.898595618E1,7.050000191E0,-2.640000153E1,-2.127750092E2
5.899595618E1,7.050000191E0,-2.640000153E1,-2.128500061E2
5.900595618E1,7.050000191E0,-2.647500038E1,-2.128500061E2
