"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.565050261E1,-1.532602310E-2,-1.973457634E-2,3.841209412E-2
1.565568480E1,2.167537808E-2,5.493853241E-3,-3.198528290E-2
1.566072615E1,-1.060090959E-2,-7.731683552E-3,6.448841095E-2
1.566576751E1,-1.410149038E-2,-6.517671049E-3,2.713012695E-2
1.567080881E1,-3.056086600E-2,-1.233612746E-2,6.610107422E-2
1.567585016E1,-5.861222744E-4,-1.575713232E-2,-3.540802002E-2
1.568089146E1,6.587952375E-4,4.527196288E-3,3.734111786E-2
1.568609011E1,2.454172075E-2,8.878968656E-4,-1.166629791E-2
1.569113147E1,7.114112377E-4,5.568172783E-3,-1.513099670E-2
1.569617277E1,1.859915257E-2,-4.020594060E-4,3.844451904E-2
1.570121412E1,1.126596332E-2,-8.750841022E-3,-8.199691772E-3
1.570625548E1,-7.857218385E-3,2.226809040E-2,-1.763343811E-2
1.571129678E1,4.712045193E-4,-1.788791269E-3,-6.381034851E-2
1.571649282E1,-5.657777190E-3,-2.672982961E-2,-3.002357483E-2
1.572153417E1,3.800243139E-4,-2.176799625E-2,-9.580612183E-3
1.572657553E1,2.778336406E-3,-6.209459156E-3,-1.187610626E-2
1.573161683E1,-3.285184503E-2,5.708612502E-3,1.554107666E-2
1.573665818E1,4.359382391E-2,1.528052986E-2,-2.972030640E-2
1.574169949E1,5.232393742E-4,-6.212875247E-3,-3.065967560E-2
1.574685490E1,1.361037791E-2,-6.145801395E-3,6.416320801E-3
1.575189626E1,-1.028415561E-2,1.060004160E-2,1.705265045E-2
1.575693756E1,6.507948041E-3,4.638586193E-3,-3.059864044E-2
1.576197891E1,-2.793917060E-2,2.289392054E-3,5.289077759E-3
1.576702027E1,-4.135519266E-4,-2.392440289E-2,-6.933212280E-4
1.577206157E1,-1.344941556E-2,2.129432186E-2,-5.438804626E-3
1.577728787E1,-7.532984018E-3,-6.132412702E-3,-5.393981934E-3
1.578232923E1,-1.686967909E-2,3.385350108E-3,-4.098129272E-2
1.578737058E1,7.129937410E-3,1.640982553E-2,-3.588771820E-2
1.579241188E1,1.060785353E-2,-1.451674849E-2,4.795074463E-3
1.579745324E1,2.204686403E-3,8.238676935E-3,3.444766998E-2
1.580249454E1,-4.966109991E-3,6.918918341E-3,2.090454102E-3
1.580768490E1,2.014711499E-3,5.689617246E-3,-2.762413025E-2
1.581272620E1,4.467956722E-2,2.101971954E-2,-2.383136749E-2
1.581776751E1,2.295282483E-2,4.231587052E-3,1.793956757E-2
1.582280886E1,6.184637547E-3,6.473101676E-4,-3.446960449E-2
1.582785016E1,-2.601411939E-2,-7.709518075E-3,-3.655910492E-2
1.583289152E1,-3.060013056E-2,1.124377549E-2,-4.185676575E-3
1.583806923E1,-2.796976268E-2,-1.021456346E-2,5.404949188E-2
1.584311058E1,-5.298405886E-3,-2.963442355E-3,-1.410579681E-2
1.584815188E1,1.486043632E-2,-1.836636662E-2,2.283191681E-2
1.585319324E1,7.713779807E-3,1.735538989E-2,-3.436946869E-2
1.585823454E1,1.131621003E-2,-3.741183877E-2,2.530574799E-2
1.586327589E1,-1.253330708E-2,-8.605491370E-3,-1.053714752E-2
1.586842589E1,2.323041856E-2,1.172519103E-2,-9.469985962E-4
1.587346725E1,1.831166446E-2,-1.475341618E-3,-2.944469452E-2
1.587850860E1,3.946721554E-4,-5.090352148E-3,8.807182312E-3
1.588354990E1,-2.220237255E-2,4.340082407E-3,3.842639923E-2
1.588859126E1,3.248983622E-2,1.374332234E-2,-3.316020966E-2
1.589363256E1,-1.642774045E-2,8.763700724E-3,-9.129524231E-3
1.589884412E1,-1.618371904E-2,-1.631809399E-2,-7.865905762E-3
1.590388548E1,-5.385234952E-3,-1.851679757E-2,6.346607208E-2
1.590892683E1,5.168169737E-3,2.807817608E-2,3.324031830E-2
1.591396813E1,1.462724805E-2,-2.920601517E-2,-1.098251343E-2
1.591900949E1,2.522045374E-2,-8.755102754E-3,5.736351013E-3
1.592405079E1,1.687702537E-2,7.824450731E-4,-4.538249969E-2
1.592926230E1,9.636610746E-3,7.890470326E-3,1.557159424E-2
1.593430360E1,5.966961384E-3,1.822933555E-3,1.187705994E-2
1.593934495E1,4.833191633E-3,-5.542002618E-4,-2.385330200E-2
1.594438626E1,-2.205029130E-3,1.725690812E-2,6.041526794E-3
1.594942761E1,1.377150416E-3,1.598997414E-2,-1.657581329E-2
1.595446891E1,-1.882654428E-2,1.114651561E-2,-2.593898773E-2
1.595963501E1,3.723478317E-2,-1.271413639E-2,-3.154754639E-3
1.596467636E1,1.430530846E-2,-4.279613495E-3,4.200553894E-2
1.596971766E1,1.297269762E-2,2.073842660E-2,-1.103401184E-3
1.597475902E1,9.301304817E-3,-1.518223062E-2,-3.316497803E-2
1.597980037E1,-1.569326222E-2,4.252754152E-4,-1.150798798E-2
1.598484167E1,2.123209834E-2,-1.151919365E-2,5.214691162E-3
1.599006719E1,1.152595878E-2,-3.093387932E-3,-2.333450317E-2
1.599510855E1,4.587438703E-2,4.048354924E-3,-6.233596802E-2
1.600014990E1,-1.394782960E-2,-1.857493073E-3,2.845191956E-2
1.600519120E1,1.335744560E-2,6.512429565E-3,-2.167224884E-2
1.601023256E1,2.161213756E-2,1.669660211E-3,1.176548004E-2
1.601527386E1,1.422786713E-2,1.695875078E-3,3.352165222E-3
1.602043032E1,2.285331488E-3,-8.968770504E-3,-3.943443298E-2
1.602547167E1,1.651906967E-2,-1.597975940E-2,1.196765900E-2
1.603051298E1,-6.160005927E-3,-3.251302242E-2,1.661968231E-2
1.603555433E1,-1.912190020E-2,-7.260054350E-3,-6.085395813E-3
1.604059568E1,-1.059620082E-2,9.520251304E-3,-9.595870972E-3
1.604563699E1,9.761393070E-3,8.422967046E-3,1.186466217E-2
1.605086188E1,-6.894841790E-3,5.290284753E-5,2.008152008E-2
1.605590324E1,2.586901188E-3,-2.308446914E-3,4.010486603E-2
1.606094459E1,2.591341734E-3,-4.676681012E-3,4.452228546E-2
1.606598589E1,-1.052150130E-2,1.392964274E-3,-5.733489990E-3
1.607102725E1,-9.245961905E-3,2.583038062E-3,2.400684357E-2
1.607606855E1,-7.980838418E-3,-1.407939196E-2,8.365631104E-3
1.608126074E1,2.177989483E-2,-6.848171353E-3,4.511642456E-2
1.608630209E1,3.827886283E-2,-6.828919053E-3,2.454948425E-2
1.609134344E1,-5.883887410E-3,9.897075593E-3,-1.841354370E-2
1.609638475E1,-9.799301624E-4,-1.142244413E-2,-1.707077026E-2
1.610142610E1,-2.133041620E-3,2.664216235E-2,2.820587158E-2
1.610646740E1,-1.887242496E-2,-7.935002446E-3,-1.360130310E-2
1.611165772E1,1.103280485E-2,4.317238927E-4,2.095794678E-2
1.611669907E1,-1.389844716E-2,-4.283104092E-3,-1.366043091E-2
1.612174042E1,-2.989307046E-3,-1.835687459E-2,4.270553589E-3
1.612678172E1,3.148049116E-2,-5.098424852E-3,1.254940033E-2
1.613182308E1,9.994357824E-3,-1.105945557E-2,-2.199840546E-2
1.613686438E1,2.758905292E-3,-2.523267269E-2,-1.468849182E-2
1.614201870E1,4.002854228E-3,8.196853101E-3,4.125881195E-2
1.614706006E1,-2.453692257E-2,8.143149316E-3,4.091453552E-2
1.615210136E1,-5.224809051E-3,8.141309023E-3,-1.762485504E-2
1.615714272E1,1.147332788E-2,8.035648614E-3,6.277084351E-3
1.616218407E1,1.018992066E-2,-7.328528911E-3,-1.159000397E-2
1.616722537E1,3.030762076E-3,-2.855658904E-2,7.511138916E-3
1.617245115E1,-1.011335850E-2,-1.996305585E-2,-1.868152618E-2
1.617749251E1,-2.193257213E-2,-2.825197205E-2,-1.496315002E-2
1.618253386E1,1.026774943E-2,-1.034080610E-2,-2.315521240E-2
1.618757516E1,-1.951196790E-2,-1.966447383E-2,4.117774963E-2
1.619261652E1,-6.361052394E-3,3.183186054E-3,-3.874588013E-2
1.619765787E1,4.330441356E-3,3.118153661E-3,-6.353378296E-3
1.620284844E1,-5.314946175E-3,-5.615651608E-4,-9.865760803E-3
1.620788980E1,1.803994179E-3,1.365907118E-2,-6.220817566E-3
1.621293115E1,2.794529498E-2,4.057791084E-3,-1.804733276E-2
1.621797245E1,3.011421859E-2,-7.914230227E-4,-3.215026855E-2
1.622301381E1,-2.232089639E-3,-6.735231727E-3,-2.000522614E-2
1.622805511E1,-2.960942686E-2,-3.160809726E-2,5.855274200E-2
1.623322272E1,1.215502620E-2,7.761608809E-3,3.905963898E-2
1.623826407E1,-4.678621888E-3,1.840135455E-2,5.475997925E-3
1.624330537E1,-1.042334735E-2,-4.511769861E-3,-1.000881195E-2
1.624834667E1,5.103856325E-3,-3.452233970E-3,-1.612663269E-3
1.625338808E1,-4.389137030E-3,-2.169355750E-3,-5.161285400E-3
1.625842938E1,-3.242328763E-3,2.758247778E-2,1.507186890E-2
1.626360870E1,2.771934867E-2,7.175739855E-3,5.444526672E-3
1.626865006E1,9.568750858E-3,-3.204061091E-2,1.490116119E-2
1.627369136E1,-9.489566088E-3,-1.982933655E-2,1.596546173E-2
1.627873272E1,-1.188972592E-2,1.595738158E-2,-9.112358093E-3
1.628377407E1,1.433959603E-2,9.849157184E-3,-1.022434235E-2
1.628881537E1,1.295447350E-2,3.817025572E-3,1.005077362E-2
1.629403907E1,-2.767178416E-2,-3.298692405E-3,-2.447986603E-2
1.629908042E1,-1.200006902E-2,-1.379219443E-2,5.418777466E-3
1.630412178E1,-2.238154411E-5,5.314923823E-3,-1.481723785E-2
1.630916308E1,3.318251669E-2,-2.926186845E-2,-1.231861115E-2
1.631420443E1,-1.220297813E-2,-1.593842357E-2,-3.240776062E-2
1.631924579E1,-2.651020885E-3,1.867951825E-2,-6.007194519E-3
1.632443605E1,2.355512977E-2,2.558483556E-2,3.544807434E-3
1.632947740E1,8.976519108E-3,-1.497235149E-2,-3.449344635E-2
1.633451876E1,-4.137963057E-3,-1.591724902E-2,-6.887435913E-3
1.633956006E1,-1.954403520E-2,4.343263805E-3,7.423400879E-3
1.634460141E1,-1.616448164E-3,3.055515513E-2,-2.945804596E-2
1.634964272E1,-1.459071040E-2,-1.004310697E-2,2.661323547E-2
1.635483433E1,3.426209092E-3,3.175996244E-3,2.638816833E-3
1.635987568E1,2.007845044E-2,2.924171090E-2,-3.322601318E-3
1.636491704E1,5.657672882E-3,-7.833402604E-3,-5.670547485E-3
1.636995834E1,1.041308045E-2,-1.788854599E-3,2.691268921E-3
1.637499969E1,-3.005811572E-2,8.957363665E-3,3.711414337E-2
1.638004100E1,-1.444499195E-2,2.933673561E-3,-1.189327240E-2
1.638523209E1,-2.266575396E-2,-3.983501717E-2,5.353164673E-2
1.639027344E1,-9.333938360E-3,-7.393456995E-3,-1.105213165E-2
1.639531480E1,3.817683458E-2,1.994843781E-2,-4.897022247E-2
1.640035610E1,-1.801821589E-2,1.021780074E-2,1.201248169E-2
1.640539745E1,4.768371582E-7,5.420736969E-3,2.854156494E-2
1.641043876E1,-2.013985813E-2,2.436843142E-2,2.117824554E-2
1.641562772E1,8.587852120E-3,-5.568221211E-3,5.560874939E-3
1.642066907E1,2.160686255E-2,3.840636462E-3,4.325866699E-3
1.642571042E1,1.286655664E-3,1.208544523E-2,-1.352596283E-2
1.643075172E1,7.163807750E-3,1.558610797E-2,-3.490447998E-4
1.643579308E1,-3.611281514E-3,1.195828244E-2,-1.532554626E-3
1.644083438E1,7.134616375E-3,2.258824930E-2,-2.764892578E-2
1.644601193E1,1.773853600E-2,1.758357137E-2,3.461837769E-3
1.645105329E1,2.350376546E-2,-2.063491195E-2,-1.794815063E-2
1.645609459E1,-9.897798300E-3,3.893955052E-2,-1.423454285E-2
1.646113594E1,3.059434891E-2,1.712031662E-2,-5.331230164E-2
1.646617730E1,3.098532557E-3,2.533208579E-2,-2.436065674E-2
1.647121860E1,3.072232008E-3,-8.043348789E-3,3.404426575E-2
1.647642251E1,-5.967766047E-4,2.621404827E-3,-7.813453674E-3
1.648146386E1,-1.024915278E-2,2.993226424E-2,3.501033783E-2
1.648650522E1,-1.729044318E-2,1.887825504E-2,5.023002625E-3
1.649154652E1,-6.379112601E-3,3.294683993E-3,-1.639747620E-2
1.649658787E1,-1.944294572E-2,-6.143305451E-3,-6.757736206E-3
1.650162917E1,3.187128901E-2,2.118647471E-2,-2.451801300E-2
1.650682001E1,-1.350216568E-2,-1.323461160E-2,-1.362133026E-2
1.651186136E1,-9.852290154E-3,2.360695973E-2,-5.194664001E-3
1.651690272E1,-3.597927094E-2,-9.805161506E-3,3.523254395E-2
1.652194402E1,-1.065938175E-2,1.169735566E-2,-1.257038116E-2
1.652698537E1,2.635312080E-2,-9.816564620E-3,-6.525039673E-3
1.653202667E1,-1.184210181E-3,-3.590460494E-2,3.866291046E-2
1.653721803E1,6.032407284E-3,-3.084038943E-2,1.458644867E-2
1.654225938E1,-9.535521269E-3,-1.164465025E-2,3.703117371E-2
1.654730074E1,-1.431049407E-2,-3.193497658E-3,1.177883148E-2
1.655234204E1,1.655966043E-4,-3.127425909E-3,-1.682376862E-2
1.655738339E1,-3.428108990E-2,-1.846920699E-3,2.845096588E-2
1.656242469E1,2.061516047E-2,-4.085701331E-2,-2.404689789E-2
1.656757975E1,-1.978190243E-2,-2.519804984E-3,-1.909351349E-2
1.657262110E1,-1.748934388E-3,-1.554987952E-2,6.777286530E-2
1.657766240E1,7.963329554E-4,1.199002564E-2,-1.711940765E-2
1.658270376E1,-1.462516189E-2,-1.174763590E-2,1.984500885E-2
1.658774506E1,-1.465867460E-2,1.547632366E-2,1.730155945E-2
1.659278641E1,2.713845670E-2,-1.552009210E-2,1.359558105E-2
1.659796995E1,2.329593897E-2,-3.472249955E-3,-3.759098053E-2
1.660301131E1,-1.482917368E-2,8.449215442E-3,1.917839050E-3
1.660805261E1,2.219232917E-2,1.549409330E-2,2.803421021E-2
1.661309396E1,-1.243689656E-2,-2.516467124E-3,1.354789734E-2
1.661813527E1,-2.772220969E-2,3.405477852E-3,2.887535095E-2
1.662317662E1,-2.470046282E-3,9.328786284E-3,-6.995201111E-3
1.662838501E1,1.296462119E-2,-1.311449707E-2,-6.632423401E-2
1.663342636E1,3.196413815E-2,-1.781959087E-2,-2.063655853E-2
1.663846772E1,-4.067818820E-2,-8.102327585E-3,-1.808834076E-2
1.664350902E1,-2.227798104E-3,8.712243289E-3,-1.192092896E-4
1.664855037E1,-3.897848725E-2,-2.457641065E-2,8.777713776E-2
1.665359167E1,2.194800973E-2,3.136344627E-2,-4.835891724E-2
1.665876412E1,1.242201030E-2,-5.835797638E-3,-3.013706207E-2
1.666380548E1,4.055425525E-3,6.079841405E-3,-2.566337585E-3
1.666884683E1,-1.942753792E-3,1.557096839E-4,1.289558411E-2
1.667388813E1,8.788973093E-3,3.809913993E-3,-2.996921539E-2
1.667892943E1,2.185845375E-2,1.089345291E-2,-4.872417450E-2
1.668397079E1,1.573732495E-2,-1.890252903E-2,5.131721497E-3
1.668919162E1,-9.310320020E-3,-5.637399852E-3,1.221561432E-2
1.669423298E1,-6.805628538E-3,1.115629822E-2,2.755451202E-2
1.669927433E1,-2.087272704E-2,-8.055895567E-3,-9.492874146E-3
1.670431563E1,4.111650586E-2,-3.172062337E-3,-1.060104370E-2
1.670935699E1,-2.010405064E-3,-2.087218687E-2,2.155685425E-2
1.671439834E1,-3.155738115E-3,-1.936651394E-2,-3.088378906E-2
1.671958146E1,2.054575086E-2,-8.500292897E-3,1.441955566E-3
1.672462282E1,9.658187628E-3,-1.912950352E-2,2.431869507E-4
1.672966417E1,1.784037054E-2,2.397604287E-3,-4.014396667E-2
1.673470548E1,-1.081424952E-2,-9.460501373E-3,6.590080261E-2
1.673974683E1,7.118448615E-3,-4.720546305E-3,-4.725456238E-3
1.674478818E1,9.563818574E-3,-2.367072925E-2,-1.893806458E-2
1.674997495E1,-9.333610535E-3,-5.642779171E-3,3.467082977E-2
1.675501631E1,1.207280159E-2,-1.629890129E-2,2.250480652E-2
1.676005761E1,-1.640403271E-2,7.656712085E-3,5.676269531E-2
1.676509896E1,-4.389777780E-3,-2.224200964E-2,2.065753937E-2
1.677014032E1,7.525131106E-3,1.005122438E-2,1.573371887E-2
1.677518162E1,1.941783726E-2,1.718521491E-2,-7.347774506E-2
1.678037870E1,-3.337413073E-3,-2.454291657E-2,-1.600265503E-3
1.678542006E1,-9.598731995E-4,-9.993746877E-3,2.573108673E-2
1.679046136E1,-3.249526024E-3,-2.395883203E-4,-1.011371613E-2
1.679550272E1,5.169466138E-3,8.013375103E-3,-1.714706421E-3
1.680054407E1,4.042536020E-3,2.094754577E-2,7.802009583E-3
1.680558537E1,2.847269177E-3,-7.616147399E-3,3.743171692E-2
1.681079292E1,3.950148821E-4,-2.707790583E-3,-2.464389801E-2
1.681583428E1,-7.973924279E-3,-7.474776357E-3,-1.612472534E-2
1.682087563E1,-8.965760469E-3,-2.159991488E-2,-4.111289978E-3
1.682591693E1,-1.361592114E-2,-3.641709685E-3,-1.714229584E-2
1.683095829E1,5.630970001E-3,-1.890547574E-4,1.269531250E-2
1.683599959E1,-1.938429475E-2,-3.763400018E-3,2.565479279E-2
1.684118964E1,1.055046916E-2,-8.626762778E-3,-3.038311005E-2
1.684623100E1,-2.576857805E-3,2.236661687E-2,7.524490356E-4
1.685127235E1,5.733191967E-3,-7.629159838E-3,-2.301025391E-2
1.685631365E1,4.626989365E-3,5.539894104E-3,-1.093864441E-2
1.686135501E1,-9.664729238E-3,-2.299820632E-2,-2.866458893E-2
1.686639631E1,-8.234381676E-5,4.500631243E-3,-3.911399841E-2
1.687158844E1,-1.322403550E-3,1.044253632E-2,-3.047370911E-2
1.687662980E1,2.251863480E-3,-5.096945912E-3,-4.090976715E-2
1.688167115E1,-1.325987279E-2,1.517824456E-2,-3.747940063E-3
1.688671245E1,-8.397594094E-3,1.630379260E-2,4.616832733E-2
1.689175381E1,-1.075474918E-2,2.681992948E-2,5.528545380E-2
1.689679511E1,9.604528546E-3,-4.217612371E-2,-2.594184875E-2
1.690198464E1,1.184684038E-2,1.625665650E-2,2.890968323E-2
1.690702600E1,-1.198074222E-2,-8.911997080E-3,-1.171588898E-2
1.691206735E1,2.251289785E-2,-2.808444202E-3,-5.793952942E-2
1.691710865E1,1.517297328E-2,1.928180456E-3,1.024436951E-2
1.692215001E1,2.586546540E-2,-1.237811893E-2,3.272914886E-2
1.692719131E1,2.916096151E-2,2.350243181E-2,1.107597351E-2
1.693238214E1,-4.312932491E-3,-1.465963572E-2,-1.395797729E-2
1.693742350E1,-5.542755127E-3,-3.910310566E-3,-2.215766907E-2
1.694246485E1,2.432687581E-2,1.387495548E-2,-5.922317505E-4
1.694750615E1,-3.645126522E-2,-2.881582826E-3,7.726669312E-3
1.695254751E1,-1.572683454E-3,-1.656580716E-3,8.852005005E-3
1.695758886E1,-3.935292363E-3,-1.472931355E-3,-1.378822327E-2
1.696277881E1,6.840705872E-3,9.270124137E-3,5.331039429E-3
1.696782011E1,2.032130957E-3,-3.197602928E-4,1.122570038E-2
1.697286152E1,2.096752822E-2,-3.943711519E-3,3.726196289E-2
1.697790282E1,2.976879478E-3,1.162085310E-2,2.151203156E-2
1.698294417E1,-1.251469553E-2,6.709627807E-3,-1.786518097E-2
1.698798548E1,1.738728583E-2,1.738298684E-2,-1.085281372E-3
1.699317657E1,5.609542131E-4,2.892095596E-3,4.524517059E-2
1.699821792E1,-1.121756434E-2,-1.839458197E-2,9.237289429E-3
1.700325928E1,3.292652965E-2,-1.676373184E-3,1.985168457E-2
1.700830058E1,-1.015873253E-2,9.015463293E-3,-5.073547363E-4
1.701334193E1,-2.922013402E-3,1.828748733E-3,4.700756073E-2
1.701838324E1,-4.909059405E-2,8.824266493E-3,-2.227401733E-2
1.702353886E1,1.537863910E-2,1.216841489E-2,-4.273414612E-3
1.702858016E1,-9.666249156E-3,3.714531660E-3,2.545738220E-2
1.703362152E1,-4.860609770E-3,-7.017839700E-3,-1.989078522E-2
1.703866287E1,-2.470374107E-3,1.218806207E-2,-1.378536224E-2
1.704370423E1,1.776815951E-2,6.161622703E-3,-1.723384857E-2
1.704874553E1,-2.545833588E-3,7.311958820E-3,1.735496521E-2
1.705397110E1,-1.318769157E-2,-2.316705883E-3,2.671241760E-2
1.705901245E1,3.525227308E-3,3.577344120E-3,-3.883838654E-2
1.706405381E1,2.371360362E-2,3.563127294E-2,-3.376293182E-2
1.706909511E1,4.538103938E-3,-2.414381132E-2,-1.091384888E-2
1.707413647E1,-3.761664033E-3,2.175074071E-3,2.243041992E-3
1.707917777E1,-4.918113351E-3,2.274706960E-3,1.053905487E-2
1.708436985E1,-4.930302501E-3,1.887205243E-2,-1.092910767E-2
1.708941120E1,-7.368251681E-3,-2.165472135E-2,9.352684021E-3
1.709445256E1,-8.520200849E-3,8.233264089E-3,-2.602577209E-3
1.709949386E1,-7.312968373E-3,2.132118866E-2,2.170562744E-3
1.710453522E1,-1.197704673E-2,6.800848991E-3,-1.411437988E-3
1.710957652E1,5.352686346E-2,-1.234882697E-2,1.760578156E-2
1.711476532E1,-1.464806497E-2,-9.722571820E-3,-9.858131409E-3
1.711980667E1,-2.880501747E-2,-1.657271385E-2,-2.284145355E-2
1.712484803E1,2.290979028E-3,1.369807869E-3,1.416969299E-2
1.712988933E1,-4.880279303E-3,-1.035037637E-2,2.474212646E-2
1.713493068E1,3.526121378E-3,1.577802375E-2,2.572441101E-2
1.713997199E1,1.054544747E-2,4.841968417E-3,-7.749557495E-3
1.714516282E1,-1.461824775E-2,1.553205773E-2,8.940696716E-3
1.715020417E1,2.080082893E-3,4.141889513E-2,-2.439212799E-2
1.715524553E1,-4.005432129E-3,-1.941003650E-2,-2.537727356E-2
1.716028683E1,1.030719280E-2,2.711372823E-2,-4.972457886E-3
1.716532818E1,5.599126220E-3,1.502550393E-2,-1.086711884E-2
1.717036949E1,9.193316102E-3,-2.322305739E-2,-1.909160614E-2
1.717552355E1,7.981359959E-3,1.955486834E-3,3.570461273E-2
1.718056490E1,-1.460069418E-2,1.855584979E-2,-2.635574341E-2
1.718560620E1,-7.326200604E-3,-8.903983980E-3,1.424789429E-2
1.719064756E1,-8.426755667E-3,-1.596863195E-2,-1.239776611E-4
1.719568891E1,-5.903139710E-3,2.213452756E-2,-5.951118469E-2
1.720073022E1,1.077431440E-2,-5.353402346E-3,-5.564689636E-3
1.720594787E1,-2.260011435E-2,1.252378151E-2,-3.164863586E-2
1.721098923E1,2.274888754E-2,1.599695906E-2,-1.950836182E-2
1.721603053E1,2.488318086E-2,2.057686448E-2,-2.172279358E-2
1.722107188E1,9.260237217E-3,-2.943892404E-2,-3.723144531E-3
1.722611324E1,2.697364986E-2,4.025805742E-3,-4.882907867E-2
1.723115454E1,2.796244621E-2,2.657392994E-2,5.027770996E-3
1.723635397E1,1.598581672E-3,1.797319949E-2,-2.470874786E-2
1.724139532E1,-3.283335268E-2,-5.892984569E-3,-3.121376038E-3
1.724643667E1,1.252286136E-2,-1.103412360E-3,-1.616191864E-2
1.725147798E1,1.004278660E-2,2.497347444E-2,-2.315425873E-2
1.725651933E1,2.307613194E-2,-6.076220423E-3,1.623630524E-2
1.726156063E1,-7.675588131E-4,-7.096301764E-3,7.787704468E-3
1.726675152E1,2.064587176E-2,1.103613526E-3,-1.128196716E-2
1.727179287E1,-8.058190346E-3,-1.189578325E-3,2.919578552E-2
1.727683422E1,1.209641993E-2,-5.888503045E-3,-1.855850220E-2
1.728187553E1,1.677280664E-2,2.144084498E-2,-3.384494781E-2
1.728691688E1,-3.558680415E-3,7.022995502E-3,-3.042221069E-4
1.729195818E1,2.502883971E-2,2.305299044E-3,-3.013610840E-4
1.729711438E1,1.761427522E-2,7.051710039E-3,2.077102661E-3
1.730215574E1,-2.877736092E-2,-1.197139174E-2,8.716583252E-4
1.730719709E1,-2.407476306E-3,-1.062709838E-3,-1.338768005E-2
1.731223839E1,3.084437549E-2,3.658682108E-3,-3.775596619E-3
1.731727975E1,-1.702620089E-2,-8.287537843E-3,2.238559723E-2
1.732232105E1,-6.143078208E-3,-9.735189378E-4,6.757736206E-3
1.732754709E1,-3.797009587E-3,2.693451941E-3,3.639411926E-2
1.733258839E1,2.173706889E-3,-6.765741855E-3,-1.916885376E-3
1.733762975E1,2.232506871E-3,-5.531832576E-3,-9.025573730E-3
1.734267105E1,-2.990716696E-2,1.830921695E-2,-6.574630737E-3
1.734771235E1,8.760392666E-5,-2.117997035E-2,1.842308044E-2
1.735275370E1,-1.047354937E-2,2.184734493E-2,-3.042793274E-2
1.735790386E1,-2.207842469E-2,-1.635588333E-2,6.649017334E-3
1.736294522E1,-2.424383163E-2,-9.157069027E-3,3.866386414E-2
1.736798652E1,-7.335558534E-3,2.707619220E-3,-3.230094910E-3
1.737302787E1,2.254894376E-2,2.167723700E-2,-3.052043915E-2
1.737806917E1,-1.433004439E-2,2.874052152E-2,3.031349182E-2
1.738311053E1,7.065564394E-3,1.072478294E-2,4.550075531E-2
1.738829719E1,-1.207734644E-2,4.578225315E-3,1.172065735E-3
1.739333855E1,-9.523019195E-3,8.116234094E-3,-3.209304810E-2
1.739837985E1,2.510459721E-2,-1.690557227E-2,-7.933521271E-2
1.740342120E1,3.490164876E-3,9.457148612E-3,4.469871521E-3
1.740846256E1,1.111388206E-3,-7.132533938E-3,2.224922180E-2
1.741350386E1,-2.590835094E-3,-2.608813718E-2,3.275203705E-2
1.741871459E1,-1.934617758E-4,-2.699099481E-2,3.129196167E-2
1.742375594E1,-1.328234375E-2,-8.937161416E-3,1.336097717E-3
1.742879730E1,-6.018817425E-3,-8.875332773E-3,3.339576721E-2
1.743383860E1,-1.658061147E-2,5.413558334E-3,-8.454322815E-3
1.743887995E1,1.802837849E-2,8.868385106E-3,7.057189941E-3
1.744392126E1,-5.773767829E-3,-5.340524018E-3,-7.252693176E-3
1.744911589E1,-5.672022700E-3,-6.642863154E-4,-4.163742065E-2
1.745415725E1,-3.327339888E-3,2.182048932E-2,2.655029297E-3
1.745919860E1,2.412211895E-2,1.960173249E-4,2.633094788E-3
1.746423990E1,4.968985915E-3,6.146743894E-3,1.805400848E-2
1.746928126E1,-1.043513417E-2,-2.231772989E-3,-5.849838257E-3
1.747432256E1,-9.211570024E-3,2.274261788E-2,-9.365081787E-3
1.747949907E1,3.607949615E-2,-5.964655429E-3,-4.610729218E-2
